"geocode","name_muni","biome","altitude","koppen"
4301552,"µUREA","mata atlantica",626.34,"Cfa"
4301602,"BAGê","pampa",241.76,"Cfa"
4301636,"BALNEµRIO PINHAL","pampa",10.71,"Cfa"
4301651,"BAR«O","mata atlantica",492.46,"Cfa"
4301701,"BAR«O DE COTEGIPE","mata atlantica",751.12,"Cfb"
4301750,"BAR«O DO TRIUNFO","pampa",327.3,"Cfa"
4301800,"BARRAC«O","mata atlantica",749.09,"Cfb"
4301859,"BARRA DO GUARITA","mata atlantica",298.6,"Cfa"
4301875,"BARRA DO QUARA÷","pampa",62.05,"Cfa"
4301909,"BARRA DO RIBEIRO","pampa",42.99,"Cfa"
4301925,"BARRA DO RIO AZUL","mata atlantica",582.76,"Cfa"
4301958,"BARRA FUNDA","mata atlantica",429.78,"Cfa"
4302006,"BARROS CASSAL","mata atlantica",550.62,"Cfa"
4302055,"BENJAMIN CONSTANT DO SUL","mata atlantica",636.75,"Cfb"
4302105,"BENTO GONÄALVES","mata atlantica",498.3,"Cfa"
4302154,"BOA VISTA DAS MISSÂES","pampa",545.49,"Cfa"
4302204,"BOA VISTA DO BURICµ","mata atlantica",255.17,"Cfa"
4302220,"BOA VISTA DO CADEADO","pampa",384.33,"Cfa"
4302238,"BOA VISTA DO INCRA","pampa",386.77,"Cfa"
4302253,"BOA VISTA DO SUL","mata atlantica",459.28,"Cfa"
4302303,"BOM JESUS","mata atlantica",978.88,"Cfb"
4302352,"BOM PRINC÷PIO","mata atlantica",106.77,"Cfa"
4302378,"BOM PROGRESSO","mata atlantica",416.51,"Cfa"
4302402,"BOM RETIRO DO SUL","mata atlantica",60.41,"Cfa"
4302451,"BOQUEIR«O DO LE«O","mata atlantica",549.07,"Cfb"
4302501,"BOSSOROCA","pampa",183.68,"Cfa"
4302584,"BOZANO","mata atlantica",375.06,"Cfa"
4302600,"BRAGA","mata atlantica",421.43,"Cfa"
4302659,"BROCHIER","mata atlantica",229.39,"Cfa"
4302709,"BUTIµ","pampa",130.44,"Cfa"
4302808,"CAÄAPAVA DO SUL","pampa",201.2,"Cfa"
4302907,"CACEQUI","pampa",118.38,"Cfa"
4303004,"CACHOEIRA DO SUL","pampa",90.53,"Cfa"
4303103,"CACHOEIRINHA","pampa",29.34,"Cfa"
4303202,"CACIQUE DOBLE","mata atlantica",683.29,"Cfb"
4303301,"CAIBATê","pampa",221.51,"Cfa"
4303400,"CAIÄARA","mata atlantica",388.49,"Cfa"
4303509,"CAMAQU«","pampa",62.61,"Cfa"
4303558,"CAMARGO","mata atlantica",544.85,"Cfa"
4303608,"CAMBARµ DO SUL","mata atlantica",982.68,"Cfb"
4303673,"CAMPESTRE DA SERRA","mata atlantica",747.53,"Cfb"
4303707,"CAMPINA DAS MISSÂES","mata atlantica",194.26,"Cfa"
4303806,"CAMPINAS DO SUL","pampa",617.1,"Cfa"
4303905,"CAMPO BOM","mata atlantica",40.59,"Cfa"
4304002,"CAMPO NOVO","mata atlantica",446.64,"Cfa"
4304101,"CAMPOS BORGES","mata atlantica",399.5,"Cfa"
4304200,"CANDELµRIA","mata atlantica",153.81,"Cfa"
4304309,"C∂NDIDO GOD‡I","mata atlantica",268.87,"Cfa"
4304358,"CANDIOTA","pampa",205.92,"Cfa"
4304408,"CANELA","mata atlantica",675.28,"Cfb"
4304507,"CANGUÄU","pampa",233.07,"Cfa"
4304606,"CANOAS","pampa",14.13,"Cfa"
4304614,"CANUDOS DO VALE","mata atlantica",351.44,"Cfa"
4304622,"CAP«O BONITO DO SUL","mata atlantica",824.71,"Cfb"
4304630,"CAP«O DA CANOA","mata atlantica",6.66,"Cfa"
4304655,"CAP«O DO CIP‡","pampa",317.01,"Cfa"
4304663,"CAP«O DO LE«O","pampa",34.23,"Cfa"
4304671,"CAPIVARI DO SUL","pampa",8.67,"Cfa"
4304689,"CAPELA DE SANTANA","mata atlantica",44.72,"Cfa"
4304697,"CAPIT«O","mata atlantica",375.3,"Cfa"
4304705,"CARAZINHO","pampa",541.16,"Cfa"
4304713,"CARAµ","mata atlantica",277.76,"Cfa"
4304804,"CARLOS BARBOSA","mata atlantica",522.47,"Cfb"
4304853,"CARLOS GOMES","mata atlantica",551.43,"Cfa"
4304903,"CASCA","mata atlantica",593.22,"Cfb"
4304952,"CASEIROS","mata atlantica",814.92,"Cfb"
4305009,"CATU÷PE","mata atlantica",348.66,"Cfa"
4305108,"CAXIAS DO SUL","mata atlantica",710.07,"Cfb"
4305116,"CENTENµRIO","mata atlantica",594.04,"Cfa"
4305124,"CERRITO","pampa",100.08,"Cfa"
4305132,"CERRO BRANCO","mata atlantica",350.77,"Cfa"
4305157,"CERRO GRANDE","mata atlantica",389.85,"Cfa"
4305173,"CERRO GRANDE DO SUL","pampa",192.42,"Cfa"
4305207,"CERRO LARGO","mata atlantica",206.44,"Cfa"
4305306,"CHAPADA","pampa",517.14,"Cfa"
4305355,"CHARQUEADAS","pampa",21.19,"Cfa"
4305371,"CHARRUA","mata atlantica",601.96,"Cfa"
4305405,"CHIAPETTA","pampa",430.26,"Cfa"
4305439,"CHU÷","pampa",13.33,"Cfa"
4305447,"CHUVISCA","pampa",156.57,"Cfa"
4305454,"CIDREIRA","pampa",9.79,"Cfa"
4305504,"CIR÷ACO","mata atlantica",754.87,"Cfb"
4305587,"COLINAS","mata atlantica",107.68,"Cfa"
4305603,"COLORADO","mata atlantica",455.55,"Cfa"
4305702,"CONDOR","pampa",472.87,"Cfa"
4305801,"CONSTANTINA","mata atlantica",462.65,"Cfa"
4305835,"COQUEIRO BAIXO","mata atlantica",381.91,"Cfa"
4305850,"COQUEIROS DO SUL","pampa",577.31,"Cfa"
4305871,"CORONEL BARROS","mata atlantica",287.27,"Cfa"
4305900,"CORONEL BICACO","pampa",498.17,"Cfa"
4305934,"CORONEL PILAR","mata atlantica",453.41,"Cfa"
4305959,"COTIPOR«","mata atlantica",394.5,"Cfa"
4305975,"COXILHA","pampa",669.48,"Cfb"
4306007,"CRISSIUMAL","mata atlantica",263.14,"Cfa"
4306056,"CRISTAL","pampa",44.75,"Cfa"
4306072,"CRISTAL DO SUL","mata atlantica",339.9,"Cfa"
4306106,"CRUZ ALTA","pampa",411.53,"Cfa"
4306130,"CRUZALTENSE","pampa",577.36,"Cfa"
4306205,"CRUZEIRO DO SUL","mata atlantica",48.19,"Cfa"
4306304,"DAVID CANABARRO","mata atlantica",723.85,"Cfb"
4306320,"DERRUBADAS","mata atlantica",322.82,"Cfa"
4306353,"DEZESSEIS DE NOVEMBRO","mata atlantica",190.39,"Cfa"
4306379,"DILERMANDO DE AGUIAR","pampa",111.06,"Cfa"
4306403,"DOIS IRM«OS","mata atlantica",189.64,"Cfa"
4306429,"DOIS IRM«OS DAS MISSÂES","pampa",516.61,"Cfa"
4306452,"DOIS LAJEADOS","mata atlantica",440.3,"Cfa"
4306502,"DOM FELICIANO","pampa",275.97,"Cfa"
4306551,"DOM PEDRO DE ALC∂NTARA","mata atlantica",31.89,"Cfa"
4306601,"DOM PEDRITO","pampa",188.47,"Cfa"
4306700,"DONA FRANCISCA","mata atlantica",167.55,"Cfa"
4306734,"DOUTOR MAUR÷CIO CARDOSO","mata atlantica",199.28,"Cfa"
4306759,"DOUTOR RICARDO","mata atlantica",386.8,"Cfa"
4306767,"ELDORADO DO SUL","pampa",54.29,"Cfa"
4306809,"ENCANTADO","mata atlantica",228.34,"Cfa"
4306908,"ENCRUZILHADA DO SUL","pampa",258.95,"Cfa"
4306924,"ENGENHO VELHO","mata atlantica",532.13,"Cfa"
4306932,"ENTRE-IJU÷S","pampa",277.07,"Cfa"
4306957,"ENTRE RIOS DO SUL","pampa",573.33,"Cfa"
4306973,"EREBANGO","pampa",732.07,"Cfb"
4307005,"ERECHIM","mata atlantica",700.08,"Cfb"
4307054,"ERNESTINA","pampa",514.66,"Cfa"
4307104,"HERVAL","pampa",184.47,"Cfa"
4307203,"ERVAL GRANDE","mata atlantica",610.02,"Cfa"
4307302,"ERVAL SECO","mata atlantica",436.31,"Cfa"
4307401,"ESMERALDA","mata atlantica",889.98,"Cfb"
4307450,"ESPERANÄA DO SUL","mata atlantica",293.08,"Cfa"
4307500,"ESPUMOSO","mata atlantica",484.44,"Cfa"
4307559,"ESTAÄ«O","mata atlantica",710.68,"Cfb"
4307609,"EST∂NCIA VELHA","mata atlantica",64.13,"Cfa"
4307708,"ESTEIO","pampa",12.13,"Cfa"
4307807,"ESTRELA","mata atlantica",55.5,"Cfa"
4307815,"ESTRELA VELHA","mata atlantica",296.06,"Cfa"
4307831,"EUG“NIO DE CASTRO","pampa",306.08,"Cfa"
4307864,"FAGUNDES VARELA","mata atlantica",499.03,"Cfa"
4307906,"FARROUPILHA","mata atlantica",624.39,"Cfb"
4308003,"FAXINAL DO SOTURNO","mata atlantica",185.23,"Cfa"
4308052,"FAXINALZINHO","mata atlantica",608.65,"Cfa"
4308078,"FAZENDA VILANOVA","mata atlantica",92.68,"Cfa"
4308102,"FELIZ","mata atlantica",146.04,"Cfa"
4308201,"FLORES DA CUNHA","mata atlantica",673.52,"Cfb"
4308250,"FLORIANO PEIXOTO","mata atlantica",592.54,"Cfa"
4308300,"FONTOURA XAVIER","mata atlantica",592.41,"Cfb"
4308409,"FORMIGUEIRO","pampa",63.48,"Cfa"
4308433,"FORQUETINHA","mata atlantica",201.37,"Cfa"
4308458,"FORTALEZA DOS VALOS","pampa",366.7,"Cfa"
4308508,"FREDERICO WESTPHALEN","mata atlantica",392.1,"Cfa"
4308607,"GARIBALDI","mata atlantica",568.73,"Cfb"
4308656,"GARRUCHOS","pampa",103.49,"Cfa"
4308706,"GAURAMA","mata atlantica",652.42,"Cfb"
4308805,"GENERAL C∂MARA","pampa",34.43,"Cfa"
4308854,"GENTIL","mata atlantica",732.04,"Cfb"
4308904,"GETÈLIO VARGAS","mata atlantica",663.68,"Cfb"
4309001,"GIRUµ","pampa",362.05,"Cfa"
4309050,"GLORINHA","pampa",45.09,"Cfa"
4309100,"GRAMADO","mata atlantica",632.18,"Cfb"
4309126,"GRAMADO DOS LOUREIROS","mata atlantica",571.84,"Cfa"
4309159,"GRAMADO XAVIER","mata atlantica",519.27,"Cfa"
4309209,"GRAVATA÷","pampa",68.04,"Cfa"
4309258,"GUABIJU","mata atlantica",732.16,"Cfb"
4309308,"GUA÷BA","pampa",71.25,"Cfa"
4309407,"GUAPORê","mata atlantica",470.15,"Cfa"
4309506,"GUARANI DAS MISSÂES","mata atlantica",226.46,"Cfa"
4309555,"HARMONIA","mata atlantica",85.64,"Cfa"
4309571,"HERVEIRAS","mata atlantica",483.99,"Cfa"
4309605,"HORIZONTINA","mata atlantica",255.33,"Cfa"
4309654,"HULHA NEGRA","pampa",221.83,"Cfa"
4309704,"HUMAITµ","mata atlantica",363.22,"Cfa"
4309753,"IBARAMA","mata atlantica",336.5,"Cfa"
4309803,"IBIAÄµ","mata atlantica",680.4,"Cfb"
4309902,"IBIRAIARAS","mata atlantica",769.11,"Cfb"
4309951,"IBIRAPUIT«","mata atlantica",614.02,"Cfb"
4310009,"IBIRUBµ","mata atlantica",411.94,"Cfa"
4310108,"IGREJINHA","mata atlantica",230.05,"Cfa"
4310207,"IJU÷","mata atlantica",333.87,"Cfa"
4310306,"IL‡POLIS","mata atlantica",657.97,"Cfb"
4310330,"IMBê","pampa",3.13,"Cfa"
4310363,"IMIGRANTE","mata atlantica",275.32,"Cfa"
4310405,"INDEPEND“NCIA","pampa",344.82,"Cfa"
4310413,"INHACORµ","pampa",379.69,"Cfa"
4310439,"IP“","mata atlantica",724.52,"Cfb"
4310462,"IPIRANGA DO SUL","pampa",656.26,"Cfb"
4310504,"IRA÷","mata atlantica",318.06,"Cfa"
4310538,"ITAARA","mata atlantica",400.41,"Cfa"
4310553,"ITACURUBI","pampa",155.24,"Cfa"
4310579,"ITAPUCA","mata atlantica",668.09,"Cfb"
4310603,"ITAQUI","pampa",79.86,"Cfa"
4310652,"ITATI","mata atlantica",467.61,"Cfa"
4310702,"ITATIBA DO SUL","mata atlantica",553,"Cfa"
4310751,"IVORµ","mata atlantica",335.78,"Cfa"
4310801,"IVOTI","mata atlantica",141.66,"Cfa"
4310850,"JABOTICABA","mata atlantica",464.9,"Cfa"
4310876,"JACUIZINHO","mata atlantica",378.43,"Cfa"
4310900,"JACUTINGA","pampa",649.05,"Cfb"
4311007,"JAGUAR«O","pampa",44.99,"Cfa"
4311106,"JAGUARI","mata atlantica",201.99,"Cfa"
4311122,"JAQUIRANA","mata atlantica",863.17,"Cfb"
4311130,"JARI","pampa",346.83,"Cfa"
4311155,"J‡IA","pampa",360.22,"Cfa"
4311205,"JÈLIO DE CASTILHOS","pampa",406.89,"Cfa"
4311239,"LAGOA BONITA DO SUL","mata atlantica",477.88,"Cfa"
4311254,"LAGO«O","mata atlantica",498.1,"Cfa"
4311270,"LAGOA DOS TR“S CANTOS","mata atlantica",439.56,"Cfa"
4311304,"LAGOA VERMELHA","mata atlantica",757.5,"Cfb"
4311403,"LAJEADO","mata atlantica",78.24,"Cfa"
4311429,"LAJEADO DO BUGRE","mata atlantica",450.39,"Cfa"
4311502,"LAVRAS DO SUL","pampa",269.61,"Cfa"
4311601,"LIBERATO SALZANO","mata atlantica",402.59,"Cfa"
4311627,"LINDOLFO COLLOR","mata atlantica",79.78,"Cfa"
4311643,"LINHA NOVA","mata atlantica",296.83,"Cfa"
4311700,"MACHADINHO","mata atlantica",656.04,"Cfb"
4311718,"MAÄAMBARµ","pampa",114.81,"Cfa"
4311734,"MAMPITUBA","mata atlantica",422.13,"Cfa"
4311759,"MANOEL VIANA","pampa",117,"Cfa"
4311775,"MAQUINê","mata atlantica",310.81,"Cfa"
4311791,"MARATµ","mata atlantica",133.66,"Cfa"
4311809,"MARAU","mata atlantica",586.14,"Cfa"
4311908,"MARCELINO RAMOS","mata atlantica",511.71,"Cfa"
4311981,"MARIANA PIMENTEL","pampa",153.18,"Cfa"
4312005,"MARIANO MORO","mata atlantica",491.17,"Cfa"
4312054,"MARQUES DE SOUZA","mata atlantica",269.34,"Cfa"
4312104,"MATA","mata atlantica",186.8,"Cfa"
4312138,"MATO CASTELHANO","mata atlantica",702.06,"Cfb"
4312153,"MATO LEIT«O","mata atlantica",91.65,"Cfa"
4312179,"MATO QUEIMADO","mata atlantica",200.3,"Cfa"
4312203,"MAXIMILIANO DE ALMEIDA","mata atlantica",556.78,"Cfa"
4312252,"MINAS DO LE«O","pampa",63.36,"Cfa"
4312302,"MIRAGUA÷","mata atlantica",404.09,"Cfa"
4312351,"MONTAURI","mata atlantica",520.04,"Cfa"
4312377,"MONTE ALEGRE DOS CAMPOS","mata atlantica",806.15,"Cfb"
4312385,"MONTE BELO DO SUL","mata atlantica",461.38,"Cfa"
4312401,"MONTENEGRO","pampa",65.06,"Cfa"
4312427,"MORMAÄO","mata atlantica",463.78,"Cfa"
4312443,"MORRINHOS DO SUL","mata atlantica",242.02,"Cfa"
4312450,"MORRO REDONDO","pampa",160.57,"Cfa"
4312476,"MORRO REUTER","mata atlantica",500.62,"Cfb"
4312500,"MOSTARDAS","pampa",9.4,"Cfa"
4312609,"MUÄUM","mata atlantica",234.24,"Cfa"
4312617,"MUITOS CAPÂES","mata atlantica",802.8,"Cfb"
4312625,"MULITERNO","mata atlantica",809.12,"Cfb"
4312658,"N«O-ME-TOQUE","mata atlantica",466.47,"Cfa"
4312674,"NICOLAU VERGUEIRO","mata atlantica",535.13,"Cfa"
4312708,"NONOAI","mata atlantica",533.9,"Cfa"
4312757,"NOVA ALVORADA","mata atlantica",613.16,"Cfb"
4312807,"NOVA ARAÄµ","mata atlantica",661.1,"Cfb"
4312906,"NOVA BASSANO","mata atlantica",578.2,"Cfb"
4312955,"NOVA BOA VISTA","mata atlantica",463.07,"Cfa"
4313003,"NOVA BRêSCIA","mata atlantica",377.09,"Cfa"
4313011,"NOVA CANDELµRIA","mata atlantica",240.83,"Cfa"
4313037,"NOVA ESPERANÄA DO SUL","pampa",261.12,"Cfa"
4313060,"NOVA HARTZ","mata atlantica",129.53,"Cfa"
4313086,"NOVA PµDUA","mata atlantica",565.09,"Cfb"
4313102,"NOVA PALMA","mata atlantica",338.76,"Cfa"
4313201,"NOVA PETR‡POLIS","mata atlantica",474.21,"Cfa"
4313300,"NOVA PRATA","mata atlantica",661.21,"Cfb"
4313334,"NOVA RAMADA","pampa",456.72,"Cfa"
4313359,"NOVA ROMA DO SUL","mata atlantica",503.05,"Cfb"
4313375,"NOVA SANTA RITA","pampa",16.56,"Cfa"
4313391,"NOVO CABRAIS","pampa",104.22,"Cfa"
4313409,"NOVO HAMBURGO","mata atlantica",76.95,"Cfa"
4313425,"NOVO MACHADO","mata atlantica",191.64,"Cfa"
4313441,"NOVO TIRADENTES","mata atlantica",368.5,"Cfa"
4313466,"NOVO XINGU","mata atlantica",389.68,"Cfa"
4313490,"NOVO BARREIRO","mata atlantica",431.58,"Cfa"
4313508,"OS‡RIO","pampa",32.45,"Cfa"
4313607,"PAIM FILHO","mata atlantica",626.64,"Cfb"
4313656,"PALMARES DO SUL","pampa",8.36,"Cfa"
4313706,"PALMEIRA DAS MISSÂES","pampa",540.9,"Cfa"
4313805,"PALMITINHO","mata atlantica",358.95,"Cfa"
4313904,"PANAMBI","mata atlantica",437.99,"Cfa"
4313953,"PANTANO GRANDE","pampa",99.25,"Cfa"
4314001,"PARA÷","mata atlantica",648.21,"Cfb"
4314027,"PARA÷SO DO SUL","mata atlantica",195.98,"Cfa"
4314035,"PARECI NOVO","mata atlantica",40.94,"Cfa"
4314050,"PAROBê","mata atlantica",56.85,"Cfa"
4314068,"PASSA SETE","mata atlantica",471.15,"Cfa"
4314076,"PASSO DO SOBRADO","pampa",72.9,"Cfa"
4314100,"PASSO FUNDO","pampa",612.25,"Cfb"
4314134,"PAULO BENTO","mata atlantica",652.66,"Cfb"
4314159,"PAVERAMA","mata atlantica",143.25,"Cfa"
4314175,"PEDRAS ALTAS","pampa",189.82,"Cfa"
4314209,"PEDRO OS‡RIO","pampa",71.97,"Cfa"
4314308,"PEJUÄARA","mata atlantica",434.04,"Cfa"
4314407,"PELOTAS","pampa",73.84,"Cfa"
4314423,"PICADA CAFê","mata atlantica",289.46,"Cfa"
4314456,"PINHAL","mata atlantica",424.92,"Cfa"
4314464,"PINHAL DA SERRA","mata atlantica",832.88,"Cfb"
4314472,"PINHAL GRANDE","pampa",364.9,"Cfa"
4314498,"PINHEIRINHO DO VALE","mata atlantica",292.19,"Cfa"
4314506,"PINHEIRO MACHADO","pampa",284.54,"Cfa"
4314555,"PIRAP‡","pampa",131.94,"Cfa"
4314605,"PIRATINI","pampa",235.76,"Cfa"
4314704,"PLANALTO","mata atlantica",478.45,"Cfa"
4314753,"POÄO DAS ANTAS","mata atlantica",314.46,"Cfa"
4314779,"PONT«O","pampa",639.79,"Cfb"
4314787,"PONTE PRETA","mata atlantica",606.03,"Cfa"
4314803,"PORT«O","mata atlantica",57.57,"Cfa"
4314902,"PORTO ALEGRE","pampa",41.34,"Cfa"
4315008,"PORTO LUCENA","mata atlantica",160.53,"Cfa"
4315057,"PORTO MAUµ","mata atlantica",167.32,"Cfa"
4315073,"PORTO VERA CRUZ","mata atlantica",162.08,"Cfa"
4315107,"PORTO XAVIER","mata atlantica",155.67,"Cfa"
4315131,"POUSO NOVO","mata atlantica",378.77,"Cfa"
4315149,"PRESIDENTE LUCENA","mata atlantica",174.32,"Cfa"
4315156,"PROGRESSO","mata atlantica",466.41,"Cfa"
4315172,"PROTµSIO ALVES","mata atlantica",598.44,"Cfb"
4315206,"PUTINGA","mata atlantica",517.5,"Cfa"
4315305,"QUARA÷","pampa",166.31,"Cfa"
4315313,"QUATRO IRM«OS","pampa",676.85,"Cfb"
4315321,"QUEVEDOS","pampa",355.53,"Cfa"
4315354,"QUINZE DE NOVEMBRO","mata atlantica",368.5,"Cfa"
4315404,"REDENTORA","mata atlantica",454.83,"Cfa"
4315453,"RELVADO","mata atlantica",448.14,"Cfa"
4315503,"RESTINGA S“CA","pampa",58.31,"Cfa"
4315552,"RIO DOS ÷NDIOS","mata atlantica",447.6,"Cfa"
4315602,"RIO GRANDE","pampa",6.63,"Cfa"
4315701,"RIO PARDO","pampa",56.95,"Cfa"
4315750,"RIOZINHO","mata atlantica",548.27,"Cfb"
4315800,"ROCA SALES","mata atlantica",234.26,"Cfa"
4315909,"RODEIO BONITO","mata atlantica",330.88,"Cfa"
4315958,"ROLADOR","mata atlantica",216.6,"Cfa"
4316006,"ROLANTE","mata atlantica",225.14,"Cfa"
4316105,"RONDA ALTA","pampa",625.37,"Cfa"
4316204,"RONDINHA","mata atlantica",519.9,"Cfa"
4316303,"ROQUE GONZALES","mata atlantica",139.16,"Cfa"
4316402,"ROSµRIO DO SUL","pampa",145.34,"Cfa"
4316428,"SAGRADA FAM÷LIA","mata atlantica",391.43,"Cfa"
4316436,"SALDANHA MARINHO","mata atlantica",479.44,"Cfa"
4316451,"SALTO DO JACU÷","pampa",328.73,"Cfa"
4316477,"SALVADOR DAS MISSÂES","mata atlantica",198.59,"Cfa"
4316501,"SALVADOR DO SUL","mata atlantica",393.52,"Cfa"
4316600,"SANANDUVA","mata atlantica",637.46,"Cfb"
4316709,"SANTA BµRBARA DO SUL","pampa",480.81,"Cfa"
4316733,"SANTA CEC÷LIA DO SUL","mata atlantica",739.45,"Cfb"
4316758,"SANTA CLARA DO SUL","mata atlantica",180.68,"Cfa"
4316808,"SANTA CRUZ DO SUL","mata atlantica",195.98,"Cfa"
4316907,"SANTA MARIA","pampa",103.44,"Cfa"
4316956,"SANTA MARIA DO HERVAL","mata atlantica",588.25,"Cfb"
4316972,"SANTA MARGARIDA DO SUL","pampa",171.66,"Cfa"
4317004,"SANTANA DA BOA VISTA","pampa",206.88,"Cfa"
4317103,"SANT'ANA DO LIVRAMENTO","pampa",200.83,"Cfa"
4317202,"SANTA ROSA","mata atlantica",285.87,"Cfa"
4317251,"SANTA TEREZA","mata atlantica",319.55,"Cfa"
4317301,"SANTA VIT‡RIA DO PALMAR","pampa",7.11,"Cfa"
4317400,"SANTIAGO","pampa",301.51,"Cfa"
4317509,"SANTO ∂NGELO","pampa",273.65,"Cfa"
4317558,"SANTO ANT‚NIO DO PALMA","mata atlantica",688.88,"Cfb"
4317608,"SANTO ANT‚NIO DA PATRULHA","pampa",67.58,"Cfa"
4317707,"SANTO ANT‚NIO DAS MISSÂES","pampa",118.28,"Cfa"
4317756,"SANTO ANT‚NIO DO PLANALTO","pampa",522.53,"Cfa"
4317806,"SANTO AUGUSTO","pampa",487.94,"Cfa"
4317905,"SANTO CRISTO","mata atlantica",253,"Cfa"
4317954,"SANTO EXPEDITO DO SUL","mata atlantica",671.61,"Cfb"
4318002,"S«O BORJA","pampa",93.53,"Cfa"
4318051,"S«O DOMINGOS DO SUL","mata atlantica",621.4,"Cfb"
4318101,"S«O FRANCISCO DE ASSIS","pampa",189.34,"Cfa"
4318200,"S«O FRANCISCO DE PAULA","mata atlantica",853.79,"Cfb"
4318309,"S«O GABRIEL","pampa",142.26,"Cfa"
4318408,"S«O JER‚NIMO","pampa",237.42,"Cfa"
4318424,"S«O JO«O DA URTIGA","mata atlantica",631.25,"Cfb"
4318432,"S«O JO«O DO POL“SINE","mata atlantica",147.26,"Cfa"
4318440,"S«O JORGE","mata atlantica",713.5,"Cfb"
4318457,"S«O JOSê DAS MISSÂES","mata atlantica",425.24,"Cfa"
4318465,"S«O JOSê DO HERVAL","mata atlantica",526.63,"Cfa"
4318481,"S«O JOSê DO HORT“NCIO","mata atlantica",85.64,"Cfa"
4318499,"S«O JOSê DO INHACORµ","mata atlantica",251.08,"Cfa"
4318507,"S«O JOSê DO NORTE","pampa",7.24,"Cfa"
4318606,"S«O JOSê DO OURO","mata atlantica",772.66,"Cfb"
4318614,"S«O JOSê DO SUL","mata atlantica",117.12,"Cfa"
4318622,"S«O JOSê DOS AUSENTES","mata atlantica",1161.75,"Cfb"
4318705,"S«O LEOPOLDO","mata atlantica",38.63,"Cfa"
4318804,"S«O LOURENÄO DO SUL","pampa",88.94,"Cfa"
4318903,"S«O LUIZ GONZAGA","pampa",198.68,"Cfa"
4319000,"S«O MARCOS","mata atlantica",705.93,"Cfb"
4319109,"S«O MARTINHO","mata atlantica",383.16,"Cfa"
4319125,"S«O MARTINHO DA SERRA","pampa",384.2,"Cfa"
4319158,"S«O MIGUEL DAS MISSÂES","pampa",258.95,"Cfa"
4319208,"S«O NICOLAU","pampa",128.85,"Cfa"
4319307,"S«O PAULO DAS MISSÂES","mata atlantica",191.69,"Cfa"
4319356,"S«O PEDRO DA SERRA","mata atlantica",435.02,"Cfa"
4319364,"S«O PEDRO DAS MISSÂES","mata atlantica",505.78,"Cfa"
4319372,"S«O PEDRO DO BUTIµ","mata atlantica",188.04,"Cfa"
4319406,"S«O PEDRO DO SUL","pampa",165.77,"Cfa"
4319505,"S«O SEBASTI«O DO CA÷","mata atlantica",57.76,"Cfa"
4319604,"S«O SEPê","pampa",122.86,"Cfa"
4319703,"S«O VALENTIM","mata atlantica",689.58,"Cfb"
4319711,"S«O VALENTIM DO SUL","mata atlantica",427.75,"Cfa"
4319737,"S«O VALêRIO DO SUL","mata atlantica",407.48,"Cfa"
4319752,"S«O VENDELINO","mata atlantica",252.29,"Cfa"
4319802,"S«O VICENTE DO SUL","pampa",107.57,"Cfa"
4319901,"SAPIRANGA","mata atlantica",183.72,"Cfa"
4320008,"SAPUCAIA DO SUL","mata atlantica",54.09,"Cfa"
4320107,"SARANDI","mata atlantica",540.57,"Cfa"
4320206,"SEBERI","mata atlantica",455.95,"Cfa"
4320230,"SEDE NOVA","mata atlantica",399.2,"Cfa"
4320263,"SEGREDO","mata atlantica",438.41,"Cfa"
4320305,"SELBACH","mata atlantica",383.71,"Cfa"
4320321,"SENADOR SALGADO FILHO","pampa",319.71,"Cfa"
4320354,"SENTINELA DO SUL","pampa",89.69,"Cfa"
4320404,"SERAFINA CORR“A","mata atlantica",558.03,"Cfa"
4320453,"SêRIO","mata atlantica",443.35,"Cfa"
4320503,"SERT«O","pampa",652.66,"Cfb"
4320552,"SERT«O SANTANA","pampa",151.93,"Cfa"
4320578,"SETE DE SETEMBRO","mata atlantica",284.25,"Cfa"
4320602,"SEVERIANO DE ALMEIDA","mata atlantica",591.08,"Cfa"
4320651,"SILVEIRA MARTINS","mata atlantica",375.68,"Cfa"
4320677,"SINIMBU","mata atlantica",385.51,"Cfa"
4320701,"SOBRADINHO","mata atlantica",450.7,"Cfa"
4320800,"SOLEDADE","mata atlantica",626.64,"Cfb"
4320859,"TABA÷","mata atlantica",85.72,"Cfa"
4320909,"TAPEJARA","mata atlantica",637.25,"Cfb"
4321006,"TAPERA","mata atlantica",398.64,"Cfa"
4321105,"TAPES","pampa",24.06,"Cfa"
4321204,"TAQUARA","mata atlantica",142.27,"Cfa"
4321303,"TAQUARI","pampa",44.22,"Cfa"
4321329,"TAQUARUÄU DO SUL","mata atlantica",424.24,"Cfa"
4321352,"TAVARES","pampa",7.84,"Cfa"
4321402,"TENENTE PORTELA","mata atlantica",389.57,"Cfa"
4321436,"TERRA DE AREIA","mata atlantica",87.7,"Cfa"
4321451,"TEUT‚NIA","mata atlantica",133,"Cfa"
4321469,"TIO HUGO","mata atlantica",477.15,"Cfa"
4321477,"TIRADENTES DO SUL","mata atlantica",253.17,"Cfa"
4321493,"TOROPI","mata atlantica",225.03,"Cfa"
4321501,"TORRES","mata atlantica",14.33,"Cfa"
4321600,"TRAMANDA÷","pampa",10.38,"Cfa"
4321626,"TRAVESSEIRO","mata atlantica",184.9,"Cfa"
4321634,"TR“S ARROIOS","mata atlantica",648.27,"Cfb"
