geocode;UF;name_muni;hierarquia
4210704;SC;Matos Costa;Centro Local
5209606;GO;Heitoraí;Centro Local
2210201;PI;São José do Piauí;Centro Local
3157401;MG;Santa Cruz do Escalvado;Centro Local
4124202;PR;Santo Antônio do Caiuá;Centro Local
3153202;MG;Presidente Juscelino;Centro Local
1714302;TO;Nazaré;Centro Local
3103207;MG;Araçaí;Centro Local
2510402;PB;Olho d'Água;Centro Local
2300606;CE;Altaneira;Centro Local
5221452;GO;Trombas;Centro Local
3105202;MG;Bandeira;Centro Local
3132602;MG;Itamarati de Minas;Centro Local
2209708;PI;São Francisco do Piauí;Centro Local
2106672;MA;Milagres do Maranhão;Centro Local
3555703;SP;União Paulista;Centro Local
5205703;GO;Córrego do Ouro;Centro Local
3145372;MG;Novorizonte;Centro Local
3170602;MG;Vargem Bonita;Centro Local
3106655;MG;Berizal;Centro Local
2501708;PB;Barra de São Miguel;Centro Local
4107520;PR;Esperança Nova;Centro Local
3112653;MG;Capitão Andrade;Centro Local
4309126;RS;Gramado dos Loureiros;Centro Local
2910909;BA;Firmino Alves;Centro Local
2801108;SE;Canhoba;Centro Local
2703908;AL;Jundiá;Centro Local
2514453;PB;São José dos Ramos;Centro Local
2500205;PB;Aguiar;Centro Local
5209408;GO;Guarani de Goiás;Centro Local
2209971;PI;São João do Arraial;Centro Local
2304608;CE;General Sampaio;Centro Local
5207501;GO;Estrela do Norte;Centro Local
3141702;MG;Mesquita;Centro Local
1718881;TO;Santa Maria do Tocantins;Centro Local
3158409;MG;Santana de Cataguases;Centro Local
1718550;TO;Riachinho;Centro Local
3140605;MG;Materlândia;Centro Local
3120102;MG;Couto de Magalhães de Minas;Centro Local
1701051;TO;Angico;Centro Local
5221577;GO;Uirapuru;Centro Local
2408508;RN;Ouro Branco;Centro Local
2210631;PI;Sebastião Leal;Centro Local
3521200;SP;Iporanga;Centro Local
3125408;MG;Felício dos Santos;Centro Local
2201051;PI;Assunção do Piauí;Centro Local
2512200;PB;Prata;Centro Local
3150208;MG;Piedade de Ponte Nova;Centro Local
4108551;PR;Godoy Moreira;Centro Local
2406007;RN;José da Penha;Centro Local
2705309;AL;Minador do Negrão;Centro Local
5200209;GO;Água Limpa;Centro Local
5107297;MT;São José do Povo;Centro Local
2703700;AL;Jaramataia;Centro Local
2509339;PB;Matinhas;Centro Local
3120839;MG;Cuparaque;Centro Local
2201770;PI;Boa Hora;Centro Local
5204953;GO;Campos Verdes;Centro Local
3147956;MG;Patis;Centro Local
2309904;CE;Pacujá;Centro Local
2515708;PB;Serra Grande;Centro Local
3136405;MG;Joaquim Felício;Centro Local
3514205;SP;Dolcinópolis;Centro Local
2103125;MA;Central do Maranhão;Centro Local
3554755;SP;Trabiju;Centro Local
2200905;PI;Aroazes;Centro Local
4304614;RS;Canudos do Vale;Centro Local
3122603;MG;Dom Joaquim;Centro Local
3137304;MG;Lagoa dos Patos;Centro Local
3162252;MG;São João da Lagoa;Centro Local
2510204;PB;Nova Olinda;Centro Local
2201739;PI;Betânia do Piauí;Centro Local
2209906;PI;São João da Serra;Centro Local
4202578;SC;Bom Jesus do Oeste;Centro Local
2111250;MA;São José dos Basílios;Centro Local
3123304;MG;Dores do Turvo;Centro Local
5219506;GO;Santa Rosa de Goiás;Centro Local
2312809;CE;Senador Sá;Centro Local
2208874;PI;Ribeira do Piauí;Centro Local
4123600;PR;Santa Inês;Centro Local
2200053;PI;Acauã;Centro Local
3160009;MG;Santo Antônio do Aventureiro;Centro Local
3171402;MG;Vieiras;Centro Local
2210052;PI;São José do Divino;Centro Local
2603405;PE;Calumbi;Centro Local
2206670;PI;Morro do Chapéu do Piauí;Centro Local
2515930;PB;Sertãozinho;Centro Local
1715101;TO;Novo Acordo;Centro Local
1711100;TO;Itaporã do Tocantins;Centro Local
1720309;TO;São Sebastião do Tocantins;Centro Local
2210300;PI;São Julião;Centro Local
2301802;CE;Baixio;Centro Local
2514701;PB;São José do Sabugi;Centro Local
3136801;MG;Juramento;Centro Local
2202653;PI;Caxingó;Centro Local
4315131;RS;Pouso Novo;Centro Local
1718501;TO;Recursolândia;Centro Local
2207777;PI;Patos do Piauí;Centro Local
3121902;MG;Divinésia;Centro Local
3149507;MG;Pequeri;Centro Local
2101731;MA;Belágua;Centro Local
2209302;PI;Santa Luz;Centro Local
1702703;TO;Aurora do Tocantins;Centro Local
2513927;PB;São Bentinho;Centro Local
3157658;MG;Santa Helena de Minas;Centro Local
1713957;TO;Muricilândia;Centro Local
5213053;GO;Mimoso de Goiás;Centro Local
2514008;PB;São João do Cariri;Centro Local
3117405;MG;Conceição de Ipanema;Centro Local
2209005;PI;Rio Grande do Piauí;Centro Local
2413102;RN;Senador Elói de Souza;Centro Local
3146552;MG;Pai Pedro;Centro Local
2402808;RN;Coronel Ezequiel;Centro Local
2201919;PI;Bom Princípio do Piauí;Centro Local
3532868;SP;Nova Castilho;Centro Local
2909505;BA;Cravolândia;Centro Local
2205300;PI;Jerumenha;Centro Local
2206902;PI;Novo Oriente do Piauí;Centro Local
3170651;MG;Vargem Grande do Rio Pardo;Centro Local
3150000;MG;Pescador;Centro Local
3544707;SP;Sagres;Centro Local
2202802;PI;Conceição do Canindé;Centro Local
5205521;GO;Colinas do Sul;Centro Local
2109759;MA;Santa Filomena do Maranhão;Centro Local
2203602;PI;Eliseu Martins;Centro Local
2512762;PB;Riachão do Poço;Centro Local
3127339;MG;Gameleiras;Centro Local
4204756;SC;Cunhataí;Centro Local
3144904;MG;Nova Módica;Centro Local
2505279;PB;Curral de Cima;Centro Local
3145505;MG;Olímpio Noronha;Centro Local
3120300;MG;Cristália;Centro Local
4205357;SC;Flor do Sertão;Centro Local
2401602;RN;Bento Fernandes;Centro Local
2919900;BA;Macururé;Centro Local
2202539;PI;Caraúbas do Piauí;Centro Local
3162302;MG;São João da Mata;Centro Local
2403301;RN;Encanto;Centro Local
1507466;PA;São João da Ponta;Centro Local
4116000;PR;Miraselva;Centro Local
2202729;PI;Cocal dos Alves;Centro Local
2514305;PB;São José de Caiana;Centro Local
3115474;MG;Catuti;Centro Local
3157278;MG;Santa Bárbara do Monte Verde;Centro Local
3543238;SP;Ribeirão dos Índios;Centro Local
3119609;MG;Coronel Pacheco;Centro Local
3125200;MG;Fama;Centro Local
3110806;MG;Campanário;Centro Local
2413300;RN;Serra de São Bento;Centro Local
3129657;MG;Ibiracatu;Centro Local
3553658;SP;Taquaral;Centro Local
2410504;RN;Rafael Fernandes;Centro Local
2112274;MA;Tufilândia;Centro Local
2924108;BA;Pedrão;Centro Local
3161650;MG;São Geraldo do Baixio;Centro Local
3140100;MG;Marilac;Centro Local
2504207;PB;Catingueira;Centro Local
2406809;RN;Lajes Pintadas;Centro Local
2206357;PI;Milton Brandão;Centro Local
1703602;TO;Brasilândia do Tocantins;Centro Local
2202109;PI;Campinas do Piauí;Centro Local
2202174;PI;Campo Largo do Piauí;Centro Local
2205516;PI;Juazeiro do Piauí;Centro Local
3155108;MG;Rio do Prado;Centro Local
3163300;MG;São José do Divino;Centro Local
4207858;SC;Irati;Centro Local
2413706;RN;Sítio Novo;Centro Local
2111953;MA;Sucupira do Riachão;Centro Local
3155207;MG;Rio Espera;Centro Local
1706258;TO;Crixás do Tocantins;Centro Local
4320453;RS;Sério;Centro Local
2414456;RN;Triunfo Potiguar;Centro Local
2105658;MA;Junco do Maranhão;Centro Local
2205581;PI;Lagoa do Piauí;Centro Local
3555208;SP;Turiúba;Centro Local
3107000;MG;Biquinhas;Centro Local
2512754;PB;Riachão do Bacamarte;Centro Local
2505352;PB;Damião;Centro Local
3158102;MG;Santa Maria do Salto;Centro Local
2500536;PB;Alcantil;Centro Local
1713700;TO;Monte Santo do Tocantins;Centro Local
3160603;MG;Santo Hipólito;Centro Local
2104701;MA;Graça Aranha;Centro Local
2502102;PB;Boa Ventura;Centro Local
2614402;PE;Solidão;Centro Local
4306353;RS;Dezesseis de Novembro;Centro Local
3128253;MG;Guaraciama;Centro Local
2510303;PB;Nova Palmeira;Centro Local
2411429;RN;Santana do Seridó;Centro Local
5200506;GO;Aloândia;Centro Local
2110807;MA;São Félix de Balsas;Centro Local
2414704;RN;Várzea;Centro Local
3118106;MG;Congonhas do Norte;Centro Local
2807006;SE;São Miguel do Aleixo;Centro Local
2209872;PI;São João da Fronteira;Centro Local
2913309;BA;Ichu;Centro Local
4202099;SC;Barra Bonita;Centro Local
2413607;RN;Severiano Melo;Centro Local
3163003;MG;São José da Safira;Centro Local
2209658;PI;São Francisco de Assis do Piauí;Centro Local
2517209;PB;Vieirópolis;Centro Local
2111672;MA;São Roberto;Centro Local
2801900;SE;Cumbe;Centro Local
3152131;MG;Ponto Chique;Centro Local
2205151;PI;Jacobina do Piauí;Centro Local
5107156;MT;Reserva do Cabaçal;Centro Local
2205904;PI;Manoel Emídio;Centro Local
3136579;MG;Josenópolis;Centro Local
3165909;MG;Senador Modestino Gonçalves;Centro Local
4209458;SC;Lajeado Grande;Centro Local
5212253;GO;Lagoa Santa;Centro Local
2109056;MA;Porto Rico do Maranhão;Centro Local
2205573;PI;Lagoa de São Francisco;Centro Local
2205524;PI;Júlio Borges;Centro Local
3104452;MG;Aricanduva;Centro Local
2201945;PI;Boqueirão do Piauí;Centro Local
3527256;SP;Lourdes;Centro Local
2502300;PB;Bom Sucesso;Centro Local
5212907;GO;Marzagão;Centro Local
3503505;SP;Areias;Centro Local
2911253;BA;Gavião;Centro Local
3157500;MG;Santa Efigênia de Minas;Centro Local
2512077;PB;Poço de José de Moura;Centro Local
3130002;MG;Ibituruna;Centro Local
3102209;MG;Alvarenga;Centro Local
3157609;MG;Santa Fé de Minas;Centro Local
3150539;MG;Pingo d'Água;Centro Local
3106606;MG;Bertópolis;Centro Local
3109600;MG;Cachoeira da Prata;Centro Local
3127073;MG;Fruta de Leite;Centro Local
2106201;MA;Luís Domingues;Centro Local
3161601;MG;São Geraldo da Piedade;Centro Local
2411908;RN;São Francisco do Oeste;Centro Local
2513505;PB;Santana de Mangueira;Centro Local
2402907;RN;Coronel João Pessoa;Centro Local
2501534;PB;Baraúna;Centro Local
5203939;GO;Buriti de Goiás;Centro Local
2918704;BA;Lafaiete Coutinho;Centro Local
2203354;PI;Dirceu Arcoverde;Centro Local
2405405;RN;Japi;Centro Local
5220702;GO;Sítio d'Abadia;Centro Local
1718709;TO;Rio dos Bois;Centro Local
5206800;GO;Damolândia;Centro Local
4304853;RS;Carlos Gomes;Centro Local
2111631;MA;São Raimundo do Doca Bezerra;Centro Local
4317251;RS;Santa Tereza;Centro Local
5107883;MT;Serra Nova Dourada;Centro Local
4217956;SC;Tigrinhos;Centro Local
3100401;MG;Acaiaca;Centro Local
3137908;MG;Lamim;Centro Local
3114907;MG;Casa Grande;Centro Local
2205599;PI;Lagoa do Sítio;Centro Local
3108701;MG;Brás Pires;Centro Local
2700805;AL;Belém;Centro Local
3157377;MG;Santa Cruz de Salinas;Centro Local
4112603;PR;Jardim Olinda;Centro Local
1718808;TO;Sampaio;Centro Local
4211876;SC;Paial;Centro Local
3161056;MG;São Félix de Minas;Centro Local
3522158;SP;Itaoca;Centro Local
5213855;GO;Morro Agudo de Goiás;Centro Local
5214705;GO;Nova América;Centro Local
2201929;PI;Bonfim do Piauí;Centro Local
2206050;PI;Massapê do Piauí;Centro Local
5220280;GO;São Patrício;Centro Local
3159100;MG;Santana dos Montes;Centro Local
3549201;SP;São João das Duas Pontes;Centro Local
3515806;SP;Flora Rica;Centro Local
2411007;RN;Rodolfo Fernandes;Centro Local
2202554;PI;Caridade do Piauí;Centro Local
2100105;MA;Afonso Cunha;Centro Local
2806909;SE;São Francisco;Centro Local
3162658;MG;São João do Pacuí;Centro Local
5214879;GO;Nova Iguaçu de Goiás;Centro Local
1712454;TO;Luzinópolis;Centro Local
5106315;MT;Novo Santo Antônio;Centro Local
2406908;RN;Lucrécia;Centro Local
1720853;TO;Sucupira;Centro Local
3136520;MG;José Gonçalves de Minas;Centro Local
4305934;RS;Coronel Pilar;Centro Local
2209377;PI;Santa Rosa do Piauí;Centro Local
2501351;PB;Assunção;Centro Local
2205276;PI;Jatobá do Piauí;Centro Local
3127057;MG;Fronteira dos Vales;Centro Local
3121506;MG;Desterro do Melo;Centro Local
1703883;TO;Carmolândia;Centro Local
2706208;AL;Palestina;Centro Local
3166105;MG;Senhora do Porto;Centro Local
3120003;MG;Córrego Novo;Centro Local
2413557;RN;Serrinha dos Pintos;Centro Local
1711951;TO;Lagoa do Tocantins;Centro Local
4217154;SC;São Miguel da Boa Vista;Centro Local
2201804;PI;Bocaina;Centro Local
3532843;SP;Nova Canaã Paulista;Centro Local
1703891;TO;Carrasco Bonito;Centro Local
2908804;BA;Contendas do Sincorá;Centro Local
5213400;GO;Moiporá;Centro Local
2202711;PI;Cocal de Telha;Centro Local
3126406;MG;Fortuna de Minas;Centro Local
2207306;PI;Paes Landim;Centro Local
2408706;RN;Paraú;Centro Local
2200277;PI;Alegrete do Piauí;Centro Local
2400604;RN;Almino Afonso;Centro Local
3148806;MG;Pedra do Anta;Centro Local
3121704;MG;Diogo de Vasconcelos;Centro Local
3168051;MG;Taparuba;Centro Local
3111150;MG;Campo Azul;Centro Local
2207751;PI;Passagem Franca do Piauí;Centro Local
3522653;SP;Itapirapuã Paulista;Centro Local
2206001;PI;Marcos Parente;Centro Local
2508109;PB;Lagoa;Centro Local
2101350;MA;Bacurituba;Centro Local
2408409;RN;Olho d'Água do Borges;Centro Local
2509602;PB;Monte Horebe;Centro Local
1712405;TO;Lizarda;Centro Local
2204006;PI;Francinópolis;Centro Local
2401909;RN;Caiçara do Rio do Vento;Centro Local
2411700;RN;São Bento do Trairí;Centro Local
2607109;PE;Ingazeira;Centro Local
4305835;RS;Coqueiro Baixo;Centro Local
2205532;PI;Jurema;Centro Local
2203271;PI;Curral Novo do Piauí;Centro Local
2208858;PI;Riacho Frio;Centro Local
3125804;MG;Fernandes Tourinho;Centro Local
2401503;RN;Barcelona;Centro Local
3127370;MG;Goiabeira;Centro Local
1711803;TO;Juarina;Centro Local
2410009;RN;Pilões;Centro Local
2107308;MA;Nova Iorque;Centro Local
3160207;MG;Santo Antônio do Itambé;Centro Local
1720259;TO;São Salvador do Tocantins;Centro Local
3142502;MG;Monjolos;Centro Local
3113107;MG;Caranaíba;Centro Local
3142254;MG;Miravânia;Centro Local
2201002;PI;Arraial;Centro Local
3106804;MG;Bias Fortes;Centro Local
3149002;MG;Pedra Dourada;Centro Local
2510501;PB;Olivedos;Centro Local
3171501;MG;Mathias Lobato;Centro Local
4215695;SC;Santiago do Sul;Centro Local
2205458;PI;Joca Marques;Centro Local
5200159;GO;Adelândia;Centro Local
3547650;SP;Santa Salete;Centro Local
2304806;CE;Granjeiro;Centro Local
3166956;MG;Serranópolis de Minas;Centro Local
2202117;PI;Campo Alegre do Fidalgo;Centro Local
3166501;MG;Serra Azul de Minas;Centro Local
1712801;TO;Maurilândia do Tocantins;Centro Local
2910206;BA;Dom Macedo Costa;Centro Local
3143153;MG;Monte Formoso;Centro Local
1720002;TO;Santa Terezinha do Tocantins;Centro Local
4302055;RS;Benjamin Constant do Sul;Centro Local
3101300;MG;Alagoa;Centro Local
2210623;PI;Sebastião Barros;Centro Local
2407252;RN;Major Sales;Centro Local
2209153;PI;Santa Cruz dos Milagres;Centro Local
3147808;MG;Passa Vinte;Centro Local
2414753;RN;Venha-Ver;Centro Local
2704906;AL;Mar Vermelho;Centro Local
2210102;PI;São José do Peixe;Centro Local
3503950;SP;Aspásia;Centro Local
2504074;PB;Caraúbas;Centro Local
2209807;PI;São Gonçalo do Piauí;Centro Local
4315073;RS;Porto Vera Cruz;Centro Local
3536570;SP;Paulistânia;Centro Local
2514107;PB;São João do Tigre;Centro Local
3529104;SP;Marinópolis;Centro Local
2206753;PI;Nossa Senhora de Nazaré;Centro Local
5206701;GO;Damianópolis;Centro Local
3518008;SP;Guarani d'Oeste;Centro Local
3104403;MG;Argirita;Centro Local
2805000;SE;Pedra Mole;Centro Local
2415008;RN;Vila Flor;Centro Local
2204550;PI;Guaribas;Centro Local
2411106;RN;Ruy Barbosa;Centro Local
2203420;PI;Domingos Mourão;Centro Local
2511004;PB;Pedra Branca;Centro Local
3549250;SP;São João de Iracema;Centro Local
5209291;GO;Guaraíta;Centro Local
3124609;MG;Estrela Dalva;Centro Local
3143708;MG;Morro do Pilar;Centro Local
2205565;PI;Lagoa do Barro do Piauí;Centro Local
2202851;PI;Coronel José Dias;Centro Local
1704105;TO;Centenário;Centro Local
2404002;RN;Frutuoso Gomes;Centro Local
1709807;TO;Ipueiras;Centro Local
2513984;PB;São Francisco;Centro Local
3145703;MG;Oliveira Fortes;Centro Local
2410801;RN;Riacho de Santana;Centro Local
2207959;PI;Nova Santa Rita;Centro Local
2204105;PI;Francisco Ayres;Centro Local
2506509;PB;Gurjão;Centro Local
2211357;PI;Várzea Branca;Centro Local
2203800;PI;Flores do Piauí;Centro Local
3122801;MG;Dom Viçoso;Centro Local
2508703;PB;Mãe d'Água;Centro Local
3155009;MG;Rio Doce;Centro Local
1718006;TO;Porto Alegre do Tocantins;Centro Local
2209856;PI;São João da Canabrava;Centro Local
3170305;MG;Umburatiba;Centro Local
2209351;PI;Santana do Piauí;Centro Local
2505501;PB;Vista Serrana;Centro Local
5221080;GO;Teresina de Goiás;Centro Local
2510600;PB;Ouro Velho;Centro Local
2211407;PI;Várzea Grande;Centro Local
2406403;RN;Lagoa de Velhos;Centro Local
2512036;PB;Poço Dantas;Centro Local
2409209;RN;Passagem;Centro Local
2211704;PI;Wall Ferraz;Centro Local
2201988;PI;Brejo do Piauí;Centro Local
2210904;PI;Socorro do Piauí;Centro Local
2200103;PI;Agricolândia;Centro Local
2210359;PI;São Lourenço do Piauí;Centro Local
3144201;MG;Nacip Raydan;Centro Local
2707008;AL;Pindoba;Centro Local
2516151;PB;Sossêgo;Centro Local
2408607;RN;Paraná;Centro Local
3125507;MG;São Gonçalo do Rio Preto;Centro Local
2211605;PI;Vila Nova do Piauí;Centro Local
3165560;MG;Sem-Peixe;Centro Local
2503407;PB;Cacimba de Areia;Centro Local
2502052;PB;Bernardino Batista;Centro Local
2505907;PB;Emas;Centro Local
2201556;PI;Bela Vista do Piauí;Centro Local
3140407;MG;Marmelópolis;Centro Local
2512747;PB;Riachão;Centro Local
3163607;MG;São José do Mantimento;Centro Local
5105309;MT;Luciara;Centro Local
1715259;TO;Novo Jardim;Centro Local
3158706;MG;Santana do Garambéu;Centro Local
2414308;RN;Timbaúba dos Batistas;Centro Local
2406155;RN;Jundiá;Centro Local
2515203;PB;São Sebastião do Umbuzeiro;Centro Local
2201176;PI;Barra D'Alcântara;Centro Local
2202455;PI;Capitão Gervásio Oliveira;Centro Local
1721307;TO;Tupiratins;Centro Local
2410702;RN;Riacho da Cruz;Centro Local
3126950;MG;Frei Lagonegro;Centro Local
1719004;TO;Santa Tereza do Tocantins;Centro Local
2516755;PB;Tenório;Centro Local
2503753;PB;Cajazeirinhas;Centro Local
2209955;PI;São João da Varjota;Centro Local
2514552;PB;São José de Princesa;Centro Local
2209559;PI;São Braz do Piauí;Centro Local
3165800;MG;Senador José Bento;Centro Local
2517100;PB;Várzea;Centro Local
2202251;PI;Canavieira;Centro Local
2513356;PB;Santa Inês;Centro Local
2202737;PI;Coivaras;Centro Local
3115409;MG;Catas Altas da Noruega;Centro Local
2410603;RN;Rafael Godeiro;Centro Local
2209500;PI;Santo Inácio do Piauí;Centro Local
2203750;PI;Fartura do Piauí;Centro Local
2514800;PB;São José dos Cordeiros;Centro Local
1715150;TO;Novo Alegre;Centro Local
3118502;MG;Consolação;Centro Local
3127909;MG;Grupiara;Centro Local
1703826;TO;Cachoeirinha;Centro Local
2912608;BA;Ibiquera;Centro Local
2205250;PI;Jardim do Mulato;Centro Local
2207553;PI;Paquetá;Centro Local
3127354;MG;Glaucilândia;Centro Local
2206654;PI;Morro Cabeça no Tempo;Centro Local
5212055;GO;Jesúpolis;Centro Local
2403756;RN;Fernando Pedroza;Centro Local
2204600;PI;Hugo Napoleão;Centro Local
2800100;SE;Amparo de São Francisco;Centro Local
3503158;SP;Arapeí;Centro Local
3153301;MG;Presidente Kubitschek;Centro Local
3113800;MG;Carmésia;Centro Local
2506202;PB;Frei Martinho;Centro Local
2513968;PB;São Domingos;Centro Local
2502201;PB;Bom Jesus;Centro Local
3156205;MG;Rochedo de Minas;Centro Local
